,GENERO,EDAD,NIV_EDUC,E_CIVIL,CIUDAD,M_MOROSO,MONTO,SEGURO,logVM_MayoAbril,logVM_AbrilMarzo,logVM_JunioMayo,logVM_JulioJunio,logVM_AgostoJulio,logVM_SeptiembreAgosto,Recency,Frecuencia,logDMax/Renta,logMTD/Renta,PREDICTED
307,0.0,0.6046511627906976,1.0,0.3333333333333333,0.012345679012345678,0.3333333333333333,0.10666666666666667,0.0,1.538564333094766e-06,0.7049727247197343,0.962220195581114,5.985589997194825e-05,0.29462847795184444,0.0006100861987460566,1.0,0.7142857142857142,0.0864383130704465,0.16320911098107382,No Fuga
308,0.0,0.7441860465116279,0.4000000000000001,0.0,0.012345679012345678,0.3333333333333333,0.1866666666666667,0.0,7.781606476650755e-05,0.00030439740116143744,0.04659028150588655,0.3969353122517257,0.0025633080202037513,0.057685263668477024,0.7777777777777777,0.42857142857142855,0.08146889325298233,0.028965008974034208,Fuga
309,1.0,0.7441860465116279,0.4000000000000001,0.0,0.012345679012345678,0.3333333333333333,0.2533333333333333,0.0,1.0984327289715236e-05,0.5750305438592561,0.04659028150588655,0.35006090218133196,0.003937760151853007,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.33207296904710604,0.01064205774609682,No Fuga
310,1.0,0.11627906976744184,0.7,0.3333333333333333,0.6049382716049383,0.3333333333333333,0.16000000000000006,0.0,3.1696728950721506e-06,0.6573462293511071,0.7476728999674204,3.2348372734970444e-06,0.036024433744906666,0.14911584648063678,1.0,0.5714285714285714,0.21115320255856712,0.05667065329816132,No Fuga
311,1.0,0.34883720930232553,0.6000000000000001,1.0,0.012345679012345678,0.3333333333333333,0.17333333333333334,0.0,0.0,1.0,0.9336347624468426,4.717705902169507e-05,0.000181608908982178,0.5919810147593612,1.0,0.5714285714285714,0.0,0.06654605633892198,No Fuga
312,0.0,0.5348837209302326,0.6000000000000001,1.0,0.012345679012345678,1.0,1.0,0.0,2.6379800860819422e-08,0.9408398409234736,0.943028074618736,2.2281568785035973e-05,0.470254697334435,0.0716305133361775,1.0,0.7142857142857142,0.10749314510024002,0.10125886255418384,No Fuga
313,1.0,0.7674418604651163,0.6000000000000001,0.0,0.04938271604938271,0.3333333333333333,0.053333333333333344,0.0,3.752138777669701e-07,0.02946726519143532,0.8234055531170722,0.0004998209079750764,8.161496038399154e-05,0.3667424823760539,1.0,0.7142857142857142,0.035612730339598164,0.09096721692077747,No Fuga
314,0.0,0.7441860465116279,0.6000000000000001,0.3333333333333333,0.04938271604938271,0.3333333333333333,0.040000000000000015,0.0,1.0708955341267129e-05,0.0001533044096256042,0.8372298203282158,0.00017286552143928017,0.00020994636937557616,0.4388375377088452,1.0,0.7142857142857142,0.18456878831460832,0.2626833497101201,No Fuga
315,1.0,0.2558139534883721,0.6000000000000001,1.0,0.012345679012345678,0.3333333333333333,0.2933333333333333,0.0,2.2262406765384112e-07,0.8289560158114149,0.04659028150588655,0.4321985850061488,0.0018581269843395574,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.248911035096871,0.1146659024499088,No Fuga
316,0.0,0.6976744186046511,1.0,0.0,0.012345679012345678,0.6666666666666666,0.2266666666666667,0.0,2.0288685935991747e-06,0.6867794655155659,0.9231807665005712,1.7852842301052858e-05,0.000585428392823309,0.2742907370223857,1.0,0.5714285714285714,0.1200177473040256,0.12721993261599635,No Fuga
317,0.0,0.5348837209302326,1.0,0.0,0.012345679012345678,0.3333333333333333,0.13333333333333336,0.0,0.0436730855129161,4.576731952628114e-07,0.04659028150588655,0.5985591997082191,0.20650629467094686,4.159094311459433e-05,0.8888888888888888,0.42857142857142855,0.042229029958241286,0.01819010395112977,No Fuga
318,1.0,0.627906976744186,0.4000000000000001,0.0,0.07407407407407407,0.0,0.7333333333333334,0.0,0.0436730855129161,0.04606298492095635,0.04659028150588655,0.07738607097349462,0.06159346289975545,0.057685263668477024,0.0,0.0,0.2604337072744861,0.0,No Fuga
319,1.0,0.6046511627906976,0.4000000000000001,0.3333333333333333,0.02469135802469136,0.3333333333333333,0.4266666666666667,1.0,7.405013007876563e-08,0.892646224671732,0.7898765612527814,0.00029333368140052433,0.1960111866820827,0.005028055977335778,1.0,0.7142857142857142,0.5015802092210562,0.42044745665633904,No Fuga
320,0.0,0.6744186046511629,0.4000000000000001,0.0,0.012345679012345678,1.0,1.0,0.0,9.746616126446544e-09,0.11890234925251425,0.9032524752576464,0.00028468623225714833,0.2162433041992697,0.062091028907362476,1.0,0.8571428571428571,0.17597673485801296,0.1745668472258282,Fuga
321,1.0,0.16279069767441867,0.6000000000000001,0.3333333333333333,0.07407407407407407,0.3333333333333333,0.14666666666666667,0.0,3.476888549166468e-07,0.8011768956722914,0.7099964562840234,0.00017300887319049744,0.0014560267453407466,0.3849063523307898,1.0,0.5714285714285714,0.13929420592266267,0.0659439924127867,No Fuga
322,0.0,0.4418604651162791,0.4000000000000001,0.0,0.012345679012345678,0.6666666666666666,0.12,0.0,2.2416010998405803e-05,0.00047531979182384784,0.6701912394725783,0.002768064376608445,0.2908916604457998,0.0057298434781822855,1.0,0.8571428571428571,0.8046940878558659,0.7627701134796872,No Fuga
323,0.0,0.4651162790697675,1.0,0.0,0.012345679012345678,0.3333333333333333,0.4533333333333334,0.0,3.4899723329028776e-07,0.8009397976078375,0.7184434036540582,0.0003633994527882128,0.07074004552589677,0.04077185684948145,1.0,0.7142857142857142,0.047894992823881814,0.012103943891604088,Fuga
324,0.0,0.6744186046511629,1.0,0.3333333333333333,0.037037037037037035,1.0,0.0,0.0,4.114653659338917e-07,0.7905038498701916,0.04659028150588655,0.3936990106084377,0.4114472241133626,0.0015748690998924329,1.0,0.5714285714285714,0.0052694197329611475,0.031112655337921468,No Fuga
325,1.0,0.7906976744186047,0.4000000000000001,1.0,0.012345679012345678,0.3333333333333333,0.14666666666666667,1.0,1.2155709494854367e-05,0.5683080161750594,0.04659028150588655,0.583426278949697,0.0004660469556442388,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.7607963971857741,0.23827700240784944,No Fuga
326,1.0,0.5581395348837211,0.4000000000000001,0.0,0.19753086419753085,0.3333333333333333,0.020000000000000004,0.0,1.0321708625375892e-06,0.0019405226856682755,0.8617755919994943,0.0008142364983038899,1.9726219177455465e-05,0.566396420996893,1.0,0.7142857142857142,0.2416748941471397,0.32057144604652665,No Fuga
327,1.0,0.627906976744186,1.0,0.0,0.012345679012345678,0.3333333333333333,0.10666666666666667,0.0,1.2036557049601472e-07,0.8656516472878356,0.04659028150588655,0.07738607097349462,0.8419978514559266,0.0012181262007465474,1.0,0.42857142857142855,0.09762449282459232,0.09647390491789612,No Fuga
328,0.0,0.8604651162790697,1.0,0.3333333333333333,0.12345679012345677,0.3333333333333333,0.5466666666666667,0.0,1.6498833251758447e-07,0.8471197253811764,0.7439785207727203,6.956329181586661e-05,0.0021815774407799907,0.057685263668477024,0.7777777777777777,0.42857142857142855,0.11169381826901444,0.037629985899526784,Fuga
329,1.0,0.4418604651162791,0.6000000000000001,0.3333333333333333,0.19753086419753085,0.0,1.0,1.0,1.7145423995123044e-08,0.956197228733619,0.04659028150588655,0.07738607097349462,0.8296090066897308,0.04703947785058397,1.0,0.42857142857142855,0.4187820606490397,0.34084182213434006,No Fuga
330,0.0,0.7674418604651163,1.0,0.3333333333333333,0.012345679012345678,0.3333333333333333,0.10666666666666667,1.0,1.9543951351916784e-07,0.8369096248897152,0.829147148655318,0.0001518555718381806,0.0002731577210815977,0.3977353427242832,1.0,0.5714285714285714,0.3168381204667581,0.30160460769104963,No Fuga
331,1.0,0.7674418604651163,0.4000000000000001,0.3333333333333333,0.0,0.3333333333333333,0.4266666666666667,1.0,7.450189965653449e-08,0.8923221854415577,0.04659028150588655,0.3936990106084377,0.0026402266460492764,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.3561847781804055,0.2601854468965539,No Fuga
332,0.0,0.4883720930232558,0.4000000000000001,0.0,0.012345679012345678,0.3333333333333333,0.1866666666666667,0.0,3.8802135639160816e-07,0.7942309637253171,0.8389620560676888,6.094400848651412e-05,0.3991354065313679,0.0006321693483014088,1.0,0.7142857142857142,0.5174841343805099,0.4399941538535493,Fuga
333,1.0,0.6511627906976745,1.0,1.0,0.04938271604938271,0.3333333333333333,0.4933333333333334,0.0,7.954852496467792e-07,0.011045473521608664,0.8086737600012265,0.0006080866367575387,8.378256721319554e-05,0.5567322112793629,1.0,0.7142857142857142,0.31289016283252497,0.20795038442521316,No Fuga
334,1.0,0.9534883720930232,0.6000000000000001,0.3333333333333333,0.012345679012345678,0.3333333333333333,0.4933333333333334,1.0,3.1889956282640905e-07,0.806620241485731,0.04659028150588655,0.29463640999383184,0.006573588241468385,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.35652007260841906,0.13351100564760798,No Fuga
335,0.0,0.2093023255813954,0.4000000000000001,0.3333333333333333,0.08641975308641975,0.6666666666666666,0.053333333333333344,0.0,6.456153299877218e-07,0.7616057840789402,0.04659028150588655,0.7622677992384249,0.18873121611784804,0.0008165287867863249,1.0,0.5714285714285714,0.05402634927377986,0.025453541210974512,No Fuga
336,1.0,0.3953488372093024,0.4000000000000001,1.0,0.19753086419753085,1.0,0.5333333333333333,0.0,2.142543847590999e-06,0.6831883540439416,0.910415306733913,0.00015161961908479008,7.257816677009972e-05,0.5442475478271447,1.0,0.5714285714285714,0.08650276429986681,0.05206048871979517,No Fuga
337,0.0,0.2093023255813954,1.0,0.0,0.04938271604938271,0.3333333333333333,0.08,0.0,1.646480969506058e-05,0.0004631511622243705,0.7373923870241578,0.0004751859790583049,0.00034457553658940015,0.5735456153533549,1.0,0.7142857142857142,0.10168353036196262,0.13013724610340172,No Fuga
338,1.0,0.8139534883720931,0.6000000000000001,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,7.201122610267074e-08,0.039228519091618334,0.04659028150588655,0.07738607097349462,0.06159346289975545,0.057685263668477024,0.4444444444444444,0.2857142857142857,0.2027160366163181,0.13272807367794404,No Fuga
339,0.0,0.32558139534883723,0.4000000000000001,0.0,0.1851851851851852,0.6666666666666666,0.9733333333333334,0.0,0.3719525323425164,0.6836154551198329,0.00318669557161342,0.0006645027225507125,1.5512802876919746e-05,0.9427224209627036,1.0,0.7142857142857142,0.13689916804134222,0.21436095877715688,No Fuga
340,1.0,0.2093023255813954,0.6000000000000001,0.0,0.012345679012345678,0.3333333333333333,0.32,1.0,0.0014484815199711744,0.25147784397896394,0.04659028150588655,0.42248423557495823,0.0020302073219602263,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.250842928504772,6.186812489018143e-05,No Fuga
341,0.0,0.5581395348837211,1.0,0.3333333333333333,0.012345679012345678,1.0,0.5866666666666667,1.0,0.17714704399676098,0.8061737272505557,4.00813251645096e-05,0.022421324902240386,0.00021746766728447827,0.6011484028233922,1.0,0.7142857142857142,0.2457407509090109,0.2776325777766766,Fuga
342,0.0,0.32558139534883723,1.0,0.0,0.012345679012345678,0.3333333333333333,0.2933333333333333,0.0,1.276081137823023e-06,0.7172422430747413,0.7039903913251335,4.727726803102033e-05,0.005723060539333364,0.057685263668477024,0.7777777777777777,0.42857142857142855,0.3256103544118475,0.08859648497982373,No Fuga
343,1.0,0.5348837209302326,0.6000000000000001,0.3333333333333333,0.13580246913580246,0.3333333333333333,0.32,1.0,0.0436730855129161,0.04606298492095635,0.04659028150588655,0.7708780013756448,0.11890371814438187,0.12494900369069775,1.0,0.42857142857142855,0.5191316695004073,0.08403881206339703,No Fuga
344,0.0,0.4883720930232558,0.4000000000000001,0.0,0.012345679012345678,0.6666666666666666,0.36000000000000004,0.0,1.4218186846235706e-07,0.8559463811086536,0.8155520564568373,0.000652971272787904,6.83399472245044e-05,0.22537295420168774,1.0,0.5714285714285714,0.0,0.007491752052572009,Fuga
345,1.0,0.16279069767441867,0.4000000000000001,0.3333333333333333,0.04938271604938271,0.3333333333333333,0.053333333333333344,0.0,8.41853725526234e-07,0.7443986604553708,0.8178653478136095,0.00033005486718608415,0.0001427034732034929,0.057685263668477024,0.7777777777777777,0.42857142857142855,0.15314284020995594,0.12550800987816585,No Fuga
346,1.0,0.8139534883720931,0.4000000000000001,0.3333333333333333,0.012345679012345678,0.0,1.0,1.0,0.17722341126979405,0.7718184273591215,3.019620946065788e-08,0.07738607097349462,0.06159346289975545,0.6311895912212976,1.0,0.42857142857142855,0.4883722360905394,0.4126004146528072,No Fuga
347,1.0,0.6744186046511629,0.6000000000000001,0.3333333333333333,0.012345679012345678,0.3333333333333333,0.5466666666666667,1.0,2.813327991240836e-07,0.8144678516403667,0.04659028150588655,0.07738607097349462,0.6694348879161868,4.3576694655165994e-05,0.8888888888888888,0.2857142857142857,0.44253112612503737,0.2056944807281829,No Fuga
348,0.0,0.372093023255814,0.4000000000000001,0.0,0.012345679012345678,0.6666666666666666,0.14666666666666667,0.0,1.4794913848315075e-06,0.7075431857078185,0.7945226411927706,6.476616096581015e-05,0.1678108741441979,0.00018664075783124685,0.8888888888888888,0.5714285714285714,0.0,0.003553920920615728,No Fuga
349,1.0,0.4418604651162791,0.6000000000000001,0.3333333333333333,0.012345679012345678,1.0,0.33333333333333337,1.0,2.0349161177074645e-05,0.5341124738152879,0.7337030945391768,0.001035870716608506,0.00015999688051891974,0.41066418160364543,1.0,0.5714285714285714,0.050468665949362224,0.004595789688005728,No Fuga
350,1.0,0.5813953488372092,0.4000000000000001,0.0,0.308641975308642,0.3333333333333333,0.9466666666666668,0.0,2.1636242292714552e-07,0.8307054773924751,0.04659028150588655,0.23215833529489166,0.6077534960791351,1.1748065117068296e-05,0.8888888888888888,0.42857142857142855,0.17840381855204585,0.03221934535111552,No Fuga
351,0.0,0.4418604651162791,0.6000000000000001,0.0,0.012345679012345678,0.3333333333333333,1.0,0.0,6.978909240525e-08,0.8957828610798675,0.04659028150588655,0.4589567622278269,0.5260271611794721,2.728388768943245e-06,0.8888888888888888,0.42857142857142855,0.052367666593937545,0.020575829971410716,No Fuga
352,0.0,0.18604651162790695,0.4000000000000001,0.0,0.012345679012345678,0.3333333333333333,0.32,0.0,3.368095868620605e-06,0.0011461448188047696,0.7307301761340078,0.0013342136101327313,0.0001272103126066064,0.5316787255279048,1.0,0.7142857142857142,0.6708975834594504,0.654201596828894,No Fuga
353,0.0,0.6046511627906976,1.0,0.0,0.037037037037037035,0.3333333333333333,0.17333333333333334,0.0,0.32151125401201924,0.6415042049768505,0.0038649149928730274,1.0312844591749659e-05,0.006118960822512479,0.5855733210161691,1.0,0.7142857142857142,0.2541082380289834,0.33317504767411005,Fuga
354,1.0,0.16279069767441867,0.6000000000000001,0.3333333333333333,0.5061728395061729,1.0,0.09333333333333334,0.0,3.2334371176253754e-05,0.5033663556728342,0.7683602115940784,0.0005401410014478352,0.00018552462023484296,0.4898623622615596,1.0,0.5714285714285714,0.11555231871935615,0.03543701325672125,No Fuga
355,0.0,0.4651162790697675,1.0,0.0,0.012345679012345678,0.3333333333333333,0.3066666666666667,1.0,8.411215721582209e-06,0.5927322824744848,0.8609109863328542,0.00012887278824661485,0.00019727690402970328,0.057685263668477024,0.7777777777777777,0.42857142857142855,0.08597465114430791,0.04122143001920589,Fuga
356,1.0,0.7209302325581395,0.6000000000000001,0.3333333333333333,0.4691358024691358,0.0,0.21333333333333335,1.0,0.0436730855129161,0.04606298492095635,0.04659028150588655,0.07738607097349462,0.7453860075665086,1.795695134205559e-05,0.8888888888888888,0.14285714285714285,0.2952228330386095,0.006650329422114974,No Fuga
357,0.0,0.4418604651162791,0.6000000000000001,0.0,0.2222222222222222,0.6666666666666666,0.16000000000000006,0.0,1.6954046762014283e-07,0.8454900741365217,0.04659028150588655,0.4727150197318907,0.0012844447101660222,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.5635845010618215,0.4710540393087994,No Fuga
358,0.0,0.5813953488372092,1.0,0.0,0.037037037037037035,1.0,0.14666666666666667,0.0,3.6741655370073616e-08,0.016849053922918047,0.9916241193396604,0.00048720475912452814,0.09111039980377053,0.06065569747515804,1.0,0.8571428571428571,0.09325578598873724,0.17011993992504354,No Fuga
359,1.0,0.41860465116279066,0.4000000000000001,1.0,0.012345679012345678,0.3333333333333333,0.14666666666666667,0.0,1.2076254873289065e-05,0.5687431161235649,0.04659028150588655,0.07738607097349462,0.06159346289975545,0.057685263668477024,0.4444444444444444,0.14285714285714285,0.062474923126546324,0.0009101160199963588,No Fuga
360,1.0,0.6744186046511629,0.6000000000000001,0.3333333333333333,0.02469135802469136,0.0,0.5333333333333333,1.0,2.2049704326185893e-07,0.8295451416373651,0.04659028150588655,0.07738607097349462,0.7882067536870185,1.0704458803691934e-05,0.8888888888888888,0.2857142857142857,0.41964622988207423,0.21051551405684374,No Fuga
361,0.0,0.41860465116279066,0.4000000000000001,0.0,0.012345679012345678,0.3333333333333333,0.06666666666666668,0.0,1.687468801818283e-07,0.03671213755937132,0.8217811554361357,0.0012454682881665002,2.5731675220656306e-05,0.4715800002862125,1.0,0.7142857142857142,0.09142171792618717,0.16825218238822606,No Fuga
362,1.0,0.2790697674418605,1.0,0.6666666666666667,0.3580246913580247,0.3333333333333333,0.10666666666666667,0.0,1.2904268475760214e-07,0.8616202020738258,0.6758963799541273,1.4321368577916398e-05,0.5101366437321139,8.842836129481385e-05,0.8888888888888888,0.5714285714285714,0.19335056288895364,0.17206776096182078,No Fuga
363,1.0,0.8604651162790697,0.4000000000000001,0.3333333333333333,0.08641975308641975,0.3333333333333333,0.92,1.0,4.0053172243786746e-08,0.9231227640703198,0.04659028150588655,0.6386417966464193,0.3010272525535675,0.15063927217115408,1.0,0.5714285714285714,0.4442626514181875,0.3259248197488558,No Fuga
364,0.0,0.9069767441860466,1.0,0.3333333333333333,0.0,0.0,0.26666666666666666,0.0,0.03009100748089416,0.0657440039221014,1.0592239552408316e-07,0.07738607097349462,0.06159346289975545,0.5398013076237658,1.0,0.5714285714285714,0.03811175412634354,0.10269654080371568,No Fuga
365,0.0,0.6046511627906976,1.0,0.0,0.012345679012345678,0.6666666666666666,1.0,0.0,3.426771449836516e-08,0.9300521224513336,0.04659028150588655,0.8041380885382394,0.03729572769140574,0.02283388334577112,1.0,0.5714285714285714,0.4437869785396313,0.3233803452197317,Fuga
366,0.0,0.7209302325581395,0.6000000000000001,0.3333333333333333,0.08641975308641975,0.3333333333333333,0.14666666666666667,0.0,0.0436730855129161,1.590762021245589e-07,0.04659028150588655,0.6282933856715008,0.00030719791715326327,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.19916106374844794,0.1396581826513156,No Fuga
367,1.0,0.2093023255813954,1.0,0.3333333333333333,0.0,0.6666666666666666,0.16000000000000006,0.0,5.688760616802608e-07,0.7697674194973602,0.4789300305781732,0.005267169789123936,0.41940424359816864,0.002022614940047836,1.0,0.7142857142857142,0.5501984532930444,0.3444018805364304,No Fuga
368,0.0,0.5581395348837211,0.4000000000000001,0.0,0.012345679012345678,0.3333333333333333,0.4933333333333334,0.0,6.738540651491115e-07,0.7588379945188622,0.7824915796177081,0.0001392578720504134,0.0006106293192103383,0.4401081532748505,1.0,0.5714285714285714,0.3618770132104888,0.1448215458047489,No Fuga
369,0.0,0.7441860465116279,1.0,0.0,0.04938271604938271,0.6666666666666666,0.2266666666666667,0.0,3.531614189704365e-06,0.0010750679542294813,0.8541492566396817,2.7994336308566546e-05,0.0010513486767002238,0.4357950792195043,1.0,0.7142857142857142,0.060941315154715577,0.10619781501967494,No Fuga
370,0.0,0.4651162790697675,1.0,0.0,0.012345679012345678,0.3333333333333333,0.053333333333333344,0.0,4.534858152072774e-08,0.9173573051792504,0.04659028150588655,0.07738607097349462,0.06159346289975545,0.5100812428725386,1.0,0.2857142857142857,0.04915849369636231,0.12541879514935672,No Fuga
371,0.0,0.6744186046511629,0.4000000000000001,0.0,0.012345679012345678,0.3333333333333333,0.6266666666666667,0.0,0.033632538466041625,0.852402883228054,2.47514024126534e-07,0.07738607097349462,0.06159346289975545,0.057685263668477024,0.5555555555555556,0.2857142857142857,0.15761436394329592,0.0719393152136359,Fuga
372,1.0,0.2558139534883721,0.4000000000000001,0.0,0.5555555555555556,0.3333333333333333,0.13333333333333336,0.0,9.115056246223143e-06,0.0005264766872266535,0.8485978045797875,0.00044076972473757804,6.076203255574613e-05,0.4886983754135218,1.0,0.7142857142857142,0.0,0.04301542258952201,No Fuga
373,1.0,0.41860465116279066,0.6000000000000001,1.0,0.02469135802469136,0.3333333333333333,1.0,0.0,1.0008870787257995e-07,0.8761515093567511,0.04659028150588655,0.7811415686365599,6.826541289567773e-05,0.8943676911088181,1.0,0.42857142857142855,0.09882029282040856,0.027815375000069968,No Fuga
374,0.0,0.6046511627906976,1.0,0.6666666666666667,0.037037037037037035,0.3333333333333333,1.0,0.0,8.940243546517169e-08,0.8824340772617995,0.6727982305072234,0.0003958686843072322,0.0011049066576021207,0.14911584648063678,1.0,0.5714285714285714,0.2020564930963099,0.07095249645250226,Fuga
375,0.0,0.6046511627906976,1.0,0.3333333333333333,0.037037037037037035,0.3333333333333333,0.040000000000000015,0.0,4.971319032019814e-07,0.01131212664142855,0.7991063805411915,0.0009489351769643436,5.838645277977562e-05,0.3511620446012008,1.0,0.7142857142857142,0.004567289165420249,0.08021697467829407,No Fuga
376,0.0,0.5581395348837211,1.0,0.0,0.012345679012345678,0.6666666666666666,0.09333333333333334,0.0,5.937807048579224e-07,0.04371278693737055,0.945476212251244,9.15576565583521e-05,7.111724251046995e-05,0.5161969622469615,1.0,0.7142857142857142,0.3701087082298161,0.4507639866528373,No Fuga
377,1.0,0.2790697674418605,0.4000000000000001,1.0,0.012345679012345678,0.3333333333333333,0.020000000000000004,0.0,6.434855994950934e-08,0.042449262034937325,0.04659028150588655,0.8172971635245136,0.03929880388714991,9.800549584832106e-05,0.8888888888888888,0.5714285714285714,0.0,0.019076363826195382,No Fuga
378,0.0,0.34883720930232553,1.0,0.0,0.012345679012345678,0.0,0.4133333333333334,0.0,1.1578857526677352e-07,0.8678809535885366,0.04659028150588655,0.07738607097349462,0.06159346289975545,0.7763347545172751,1.0,0.2857142857142857,0.44475780620571065,0.312432299979073,No Fuga
379,1.0,0.9302325581395351,0.4000000000000001,0.3333333333333333,0.0,0.3333333333333333,0.16000000000000006,1.0,0.0436730855129161,0.04606298492095635,0.04659028150588655,0.8359023694372273,0.12132455868604727,0.0025507100251419327,1.0,0.42857142857142855,0.15433901234009978,0.0033389592040784445,No Fuga
380,0.0,0.7209302325581395,0.6000000000000001,0.3333333333333333,0.012345679012345678,0.6666666666666666,0.06666666666666668,0.0,0.003074102055267776,0.20232334831970247,0.7787590372550149,0.0007580602562038125,0.00010808295675984862,0.464678227028028,1.0,0.5714285714285714,0.14353540040501156,0.05889309102552679,No Fuga
381,1.0,0.5581395348837211,1.0,0.0,0.012345679012345678,0.3333333333333333,0.10666666666666667,1.0,2.1132038554133337e-07,0.8321484485675139,0.6005611436481891,0.005074586382264391,0.00023833843459754214,0.057685263668477024,0.7777777777777777,0.42857142857142855,0.07411064063768269,0.05445522309811118,No Fuga
382,0.0,0.2325581395348837,0.6000000000000001,0.0,0.08641975308641975,0.6666666666666666,0.12,0.0,2.1968566857601916e-07,0.8297712528662694,0.04659028150588655,0.566615634034881,0.0005441510649069923,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.19853709361412888,0.12705218572810156,No Fuga
383,0.0,0.3953488372093024,0.6000000000000001,0.0,0.012345679012345678,0.3333333333333333,1.0,0.0,4.9117697883489255e-08,0.9135384541682028,0.04659028150588655,0.3936990106084377,0.0026402266460492764,0.29099129538012003,1.0,0.42857142857142855,0.1443037954427023,0.0626296713890571,No Fuga
384,1.0,0.3953488372093024,0.4000000000000001,0.3333333333333333,0.7777777777777777,0.3333333333333333,0.4,1.0,0.14555866528412698,0.7787790569592259,0.07497931116856436,5.7515564930086036e-05,6.220088833691032e-05,0.7251208239397801,1.0,0.7142857142857142,0.0,0.0641292046270316,No Fuga
385,0.0,0.6744186046511629,1.0,0.3333333333333333,0.037037037037037035,0.3333333333333333,0.13333333333333336,0.0,2.1653869298227887e-06,0.6824895581075541,0.04659028150588655,0.7831660046864879,6.680286512779388e-05,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.2178723197038948,0.027155832962011663,No Fuga
386,1.0,0.06976744186046513,1.0,0.3333333333333333,0.012345679012345678,0.3333333333333333,0.33333333333333337,1.0,2.4541821608697755e-07,0.8229503197314756,0.5159786236872601,5.171001200892661e-05,0.06159346289975545,0.133942371389528,1.0,0.42857142857142855,0.12028283615524685,0.037558863178760116,No Fuga
387,0.0,0.4883720930232558,1.0,0.0,0.012345679012345678,0.6666666666666666,0.2266666666666667,0.0,1.179146749778571e-06,0.7224148052014578,0.8222509243375093,0.00037857009761142253,0.07077940204430183,0.0011656951183609114,1.0,0.7142857142857142,0.0,0.005366121670331685,Fuga
388,1.0,0.2558139534883721,1.0,0.0,0.012345679012345678,0.3333333333333333,0.14666666666666667,0.0,8.697545853453589e-07,0.7422774769511381,0.7359018805523341,0.0002548979332482111,0.0006679832467440563,0.2934757695186301,1.0,0.5714285714285714,0.10991039614093118,0.03388002908977237,No Fuga
389,1.0,0.4651162790697675,0.6000000000000001,0.3333333333333333,0.19753086419753085,0.3333333333333333,1.0,0.0,6.345821154882093e-08,0.9007348909470954,0.04659028150588655,0.257071105392087,0.009351297638544448,0.057685263668477024,0.7777777777777777,0.2857142857142857,0.6404898580193761,0.4708995485495197,No Fuga
390,1.0,0.627906976744186,0.6000000000000001,0.3333333333333333,0.012345679012345678,0.3333333333333333,0.4133333333333334,1.0,9.897138747380335e-05,0.42908383184652826,0.8678153799079802,0.0001308973120149161,0.00017382918412122764,0.5692946012217349,1.0,0.5714285714285714,0.3683291028885601,0.2243049358073381,No Fuga
391,0.0,0.5116279069767442,0.4000000000000001,0.0,0.012345679012345678,0.3333333333333333,1.0,1.0,2.2082895572979932e-07,0.8294528666373411,0.9339238996456284,6.666973201482741e-05,0.29094881240783244,0.006187499340382521,1.0,0.7142857142857142,0.03247948314077781,0.02782473047403625,Fuga
392,1.0,0.6046511627906976,0.4000000000000001,1.0,0.13580246913580246,0.6666666666666666,0.33333333333333337,0.0,2.0496004974848934e-07,0.10391588262637233,0.04659028150588655,0.7068778612415757,0.3299002563563281,1.0132876277920507e-05,1.0,0.7142857142857142,0.07179197854209116,0.034082254596271955,No Fuga
393,1.0,0.4418604651162791,0.6000000000000001,0.3333333333333333,0.3950617283950617,0.0,0.16000000000000006,1.0,2.7018457220151863e-07,0.8169869200698148,0.04659028150588655,0.07738607097349462,0.06159346289975545,0.057685263668477024,0.4444444444444444,0.14285714285714285,0.2844015100986747,0.16364749068413886,No Fuga
394,0.0,0.6046511627906976,1.0,0.3333333333333333,0.012345679012345678,0.0,0.10666666666666667,0.0,7.437898472265892e-08,0.8924101918744318,0.7896845908492394,8.209080346506385e-07,0.06159346289975545,0.3667424823760539,1.0,0.42857142857142855,0.14276799527726616,0.17669623863869707,No Fuga
395,0.0,0.4651162790697675,0.4000000000000001,0.0,0.012345679012345678,0.3333333333333333,0.14666666666666667,0.0,1.1663057602034142e-07,0.8674651891500957,0.8367667002792404,2.445472520690021e-05,0.0015600401763072851,0.3350036621218422,1.0,0.5714285714285714,0.0,0.02116934319066853,No Fuga
396,1.0,0.8139534883720931,0.4000000000000001,0.3333333333333333,0.1851851851851852,0.3333333333333333,1.0,1.0,8.791035822071433e-08,0.009965827608190788,0.7935324567574212,0.0010322605126674804,5.8271679185078734e-05,0.8191030754714818,1.0,0.7142857142857142,0.5383050734355297,0.5566374600700142,No Fuga
